SYMBOL,COMPANY NAME,SERIES,PURPOSE,FACE VALUE,EX-DATE,RECORD DATE,BOOK CLOSURE START DATE,BOOK CLOSURE END DATE,dividend_amount
MARUTI,Maruti Suzuki India Limited,EQ,Dividend-Rs.3.50/- Per Sh,5,23-Aug-06,-,25-Aug-06,05-Sep-06,3.5
MARUTI,Maruti Suzuki India Limited,EQ,Agm/Dividend - 100%,5,14-Aug-08,-,20-Aug-08,02-Sep-08,5
MARUTI,Maruti Suzuki India Limited,EQ,Annual General Meeting And Final Dividend Rs.6/- Per Share,5,24-Aug-10,-,26-Aug-10,07-Sep-10,6
MARUTI,Maruti Suzuki India Limited,EQ,Dividend-Rs.7.50 Per Share,5,24-Aug-11,-,26-Aug-11,08-Sep-11,7.5
MARUTI,Maruti Suzuki India Limited,EQ,Annual General Meeting/ Dividend Rs.7.50 Per Share,5,14-Aug-12,-,17-Aug-12,28-Aug-12,7.5
MARUTI,Maruti Suzuki India Limited,EQ,Annual General Meeting / Final Dividend Rs.8/- Per Equity Share,5,13-Aug-13,-,16-Aug-13,27-Aug-13,8
MARUTI,Maruti Suzuki India Limited,EQ,Annual General Meeting / Dividend - Rs 12/- Per Share,5,27-Aug-14,-,01-Sep-14,04-Sep-14,12
MARUTI,Maruti Suzuki India Limited,EQ,Annual General Meeting / Dividend - Rs 25/- Per Share,5,26-Aug-15,-,28-Aug-15,04-Sep-15,25
MARUTI,Maruti Suzuki India Limited,EQ, Final Dividend - Rs 35/- Per Share,5,31-Aug-16,-,02-Sep-16,08-Sep-16,35
MARUTI,Maruti Suzuki India Limited,EQ, Dividend - Rs 75/- Per Share,5,24-Aug-17,-,29-Aug-17,05-Sep-17,75
MARUTI,Maruti Suzuki India Limited,EQ, Dividend Rs 80/- Per Share,5,14-Aug-18,-,17-Aug-18,23-Aug-18,80
MARUTI,Maruti Suzuki India Limited,EQ, Dividend - Rs 80 Per Share,5,14-Aug-19,-,17-Aug-19,27-Aug-19,80
MARUTI,Maruti Suzuki India Limited,EQ, Dividend - Rs 60 Per Share,5,13-Aug-20,-,15-Aug-20,26-Aug-20,60
MARUTI,Maruti Suzuki India Limited,EQ, Dividend - Rs 45 Per Share,5,05-Aug-21,-,07-Aug-21,24-Aug-21,45
MARUTI,Maruti Suzuki India Limited,EQ,Dividend - Rs 60 Per Share,5,03-Aug-22,-,05-Aug-22,31-Aug-22,60
MARUTI,Maruti Suzuki India Limited,EQ,Dividend - Rs 90 Per Share,5,03-Aug-23,-,04-Aug-23,29-Aug-23,90
MARUTI,Maruti Suzuki India Limited,EQ,Dividend - Rs 125 Per Share,5,02-Aug-24,-,03-Aug-24,27-Aug-24,125
NESTLEIND,Nestle India Limited,EQ,2nd Interim Dividend - Rs 27/- Per Share (Purpose Revised),1,03-Nov-10,04-Nov-10,-,-,27
NESTLEIND,Nestle India Limited,EQ,Final Dividend Rs.12.50/- Per Share And Interim Dividend Rs.9/- Per Share(Purpose Revised),1,21-Apr-11,-,26-Apr-11,27-Apr-11,12.5
NESTLEIND,Nestle India Limited,EQ,2nd Interim Dividend Rs.27/- Per Share (Purpose Revised),1,12-Dec-11,13-Dec-11,-,-,27
NESTLEIND,Nestle India Limited,EQ,Annual General Meeting And Dividend - Rs.12.50/- Per Share,1,21-Mar-12,-,23-Mar-12,30-Mar-12,12.5
NESTLEIND,Nestle India Limited,EQ,Interim Dividend Rs 18 Per Share (Purpose Revised),1,01-Aug-12,02-Aug-12,-,-,18
NESTLEIND,Nestle India Limited,EQ,2nd Interim Dividend Rs.18/- Per Share (Purpose Revised),1,12-Dec-12,13-Dec-12,-,-,18
NESTLEIND,Nestle India Limited,EQ,Interim Dividend Rs 12.50 Per Share,1,25-Feb-13,26-Feb-13,-,-,12.5
NESTLEIND,Nestle India Limited,EQ,2nd Interim Dividend Rs.18/- Per Share (Purpose Revised),1,01-Nov-13,05-Nov-13,-,-,18
NESTLEIND,Nestle India Limited,EQ,Annual General Meeting / Final Dividend - Rs 12.50/- Per Share,1,15-May-14,-,19-May-14,20-May-14,12.5
NESTLEIND,Nestle India Limited,EQ,2nd Interim Dividend Rs.30/- Per Share (Purpose Revised),1,15-Sep-14,16-Sep-14,-,-,30
NESTLEIND,Nestle India Limited,EQ,Third Interim Dividend - Rs 8/- Per Share (Purpose Revised),1,08-Dec-14,09-Dec-14,-,-,8
NESTLEIND,Nestle India Limited,EQ,Annual General Meeting/Final Dividend - Rs 12.50/- Per Share / Interim Dividend - Rs 14/- Per Share (Purpose Revised),1,19-May-15,-,21-May-15,22-May-15,12.5
NESTLEIND,Nestle India Limited,EQ, Interim Dividend-Rs 16/- Per Share,1,11-Dec-15,14-Dec-15,-,-,16
NESTLEIND,Nestle India Limited,EQ, Annual General Meeting/Final Dividend- Rs 18.50/- Per Share + Interim Dividend -Rs 12/- Per Share (Purpose Revised),1,18-May-16,-,20-May-16,21-May-16,18.5
NESTLEIND,Nestle India Limited,EQ, Interim Dividend - Re 12/- Per Share(Purpose Revised),1,05-Aug-16,08-Aug-16,-,-,12
NESTLEIND,Nestle India Limited,EQ, Interim Dividend Rs 16/- Per Share (Purpose Revised),1,09-Dec-16,13-Dec-16,-,-,16
NESTLEIND,Nestle India Limited,EQ, Annual General Meeting/Dividend - Rs 23/- Per Share/Interim Dividend -Rs 15/- Per Share,1,19-May-17,-,23-May-17,24-May-17,23
NESTLEIND,Nestle India Limited,EQ, Interim Dividend Rs 15/- Per Share,1,02-Aug-17,03-Aug-17,-,-,15
NESTLEIND,Nestle India Limited,EQ, Interim Dividend - Rs 33/- Per Share (Purpose Revised),1,11-Dec-17,12-Dec-17,-,-,33
NESTLEIND,Nestle India Limited,EQ, Annual General Meeting/ Final Dividend - Rs 23 Per Share/ Interim Dividend - Rs 20 Per Share (Purpose Revised),1,16-May-18,-,18-May-18,19-May-18,23
NESTLEIND,Nestle India Limited,EQ, Interim Dividend Rs 20 Per Share,1,10-Aug-18,13-Aug-18,-,-,20
NESTLEIND,Nestle India Limited,EQ, Interim Dividend - Rs 50 Per Share,1,12-Dec-18,13-Dec-18,-,-,50
NESTLEIND,Nestle India Limited,EQ, Annual General Meeting/ Dividend - Rs 25 Per Share,1,30-Apr-19,-,03-May-19,04-May-19,25
NESTLEIND,Nestle India Limited,EQ, Interim Dividend - Rs 23 Per Share,1,06-May-19,07-May-19,-,-,23
NESTLEIND,Nestle India Limited,EQ, Interim Dividend - Rs 23 Per Share/ Special Dividend - Rs180 Per Share,1,09-Aug-19,13-Aug-19,-,-,23
NESTLEIND,Nestle India Limited,EQ, Interim Dividend - Rs 55 Per Share,1,10-Dec-19,11-Dec-19,-,-,55
NESTLEIND,Nestle India Limited,EQ, Annual General Meeting/Dividend - Rs 61 Per Share,1,11-Jun-20,-,13-Jun-20,19-Jun-20,61
NESTLEIND,Nestle India Limited,EQ, Annual General Meeting/Dividend - Rs 65 Per Share,1,29-Apr-21,-,01-May-21,07-May-21,65
NESTLEIND,Nestle India Limited,EQ, Interim Dividend - Rs 25 Per Share,1,29-Apr-21,-,01-May-21,07-May-21,25
NESTLEIND,Nestle India Limited,EQ, Interim Dividend - Rs 110 Per Share,1,26-Oct-21,27-Oct-21,-,-,110
NESTLEIND,Nestle India Limited,EQ,Interim Dividend - Rs 25 Per Sh/Dividend - Rs 65 Per Share,1,21-Apr-22,22-Apr-22,-,-,25
NESTLEIND,Nestle India Limited,EQ,Interim Dividend - Rs 120 Per Share,1,31-Oct-22,01-Nov-22,-,-,120
NESTLEIND,Nestle India Limited,EQ,Interim Dividend - Rs  27 Per Share,1,21-Apr-23,21-Apr-23,-,-,27
NESTLEIND,Nestle India Limited,EQ,Final Dividend - Rs 75 Per Share,1,21-Apr-23,21-Apr-23,-,-,75
NESTLEIND,Nestle India Limited,EQ,Interim Dividend - Rs 140 Per Share,1,01-Nov-23,01-Nov-23,-,-,140
NESTLEIND,Nestle India Limited,EQ,Interim Dividend - Rs 7 Per Share,1,15-Feb-24,15-Feb-24,-,-,7
NESTLEIND,Nestle India Limited,EQ,Dividend - Rs 8.50 Per Share,1,16-Jul-24,16-Jul-24,-,-,8.5
NESTLEIND,Nestle India Limited,EQ,Interim Dividend - Rs 2.75 Per Share,1,16-Jul-24,16-Jul-24,-,-,2.75
NTPC,NTPC Limited,EQ,Dividend-12%,10,08-Sep-05,-,10-Sep-05,23-Sep-05,1.2
NTPC,NTPC Limited,EQ,Agm/Dividend-8%,10,30-Aug-06,-,01-Sep-06,15-Sep-06,0.8
NTPC,NTPC Limited,EQ,Interim Dividend-24%     Purpose Revised,10,02-Feb-07,05-Feb-07,-,-,2.4
NTPC,NTPC Limited,EQ,Agm/Final Dividend-8%,10,30-Aug-07,-,01-Sep-07,12-Sep-07,0.8
NTPC,NTPC Limited,EQ,Interim Dividend - 27%   Purpose Revised,10,04-Feb-08,05-Feb-08,-,-,2.7
NTPC,NTPC Limited,EQ,Agm/Final Dividend - 8%,10,28-Aug-08,-,30-Aug-08,17-Sep-08,0.8
NTPC,NTPC Limited,EQ,Interim Dividend - 28%   Purpose Revised,10,29-Jan-09,30-Jan-09,-,-,2.8
NTPC,NTPC Limited,EQ,Annual General Meeting And Final Dividend Re.0.80 Per Share,10,08-Sep-10,-,11-Sep-10,23-Sep-10,0.8
NTPC,NTPC Limited,EQ,Interim Dividend-Rs.3/- Per Share (Purpose Revised),10,04-Feb-11,07-Feb-11,-,-,3
NTPC,NTPC Limited,EQ,Annual General Meeting And Dividend Re.0.80 Per Share,10,08-Sep-11,-,10-Sep-11,20-Sep-11,0.8
NTPC,NTPC Limited,EQ,Interim Dividend Rs.3.50 Per Share (Purpose Revised),10,31-Jan-12,01-Feb-12,-,-,3.5
NTPC,NTPC Limited,EQ,Annual General Meeting And Dividend Re.0.50 Per Share,10,06-Sep-12,-,08-Sep-12,18-Sep-12,0.5
NTPC,NTPC Limited,EQ,Interim Dividend Rs.3.75 Per Share (Purpose Revised),10,01-Mar-13,04-Mar-13,-,-,3.75
NTPC,NTPC Limited,EQ,Annual General Meeting/Final Dividend Re.0.75 Per Share And Special Dividend Rs.1.25 Per Share,10,05-Sep-13,-,07-Sep-13,17-Sep-13,2
NTPC,NTPC Limited,EQ,Interim Dividend - Rs 4/- Per Share (Purpose Revised),10,31-Jan-14,03-Feb-14,-,-,4
NTPC,NTPC Limited,EQ,Annual General Meeting / Final Dividend - Rs 1.75/- Per Share,10,13-Aug-14,-,15-Aug-14,27-Aug-14,1.75
NTPC,NTPC Limited,EQ,Interim Dividend - Re 0.75/- Per Share (Purpose Revised),10,04-Feb-15,05-Feb-15,-,-,0.75
NTPC,NTPC Limited,EQ, Annual General Meeting/ Dividend -  Rs 1.75/- Per Share,10,03-Sep-15,-,07-Sep-15,18-Sep-15,1.75
NTPC,NTPC Limited,EQ, Interim Dividend - Rs 1.60/- Per Share (Purpose Revised),10,05-Feb-16,08-Feb-16,-,-,1.6
NTPC,NTPC Limited,EQ, Dividend - Rs 1.75 Per Share,10,08-Sep-16,-,10-Sep-16,20-Sep-16,1.75
NTPC,NTPC Limited,EQ, Interim Dividend Rs 2.61/- Per Share (Purpose Revised),10,15-Feb-17,16-Feb-17,-,-,2.61
NTPC,NTPC Limited,EQ, Annual General Meeting/Dividend - Rs 2.17 Per Share,10,07-Sep-17,-,09-Sep-17,20-Sep-17,2.17
NTPC,NTPC Limited,EQ, Interim Dividend Rs 2.73 Per Share (Purpose Revised),10,07-Feb-18,08-Feb-18,-,-,2.73
NTPC,NTPC Limited,EQ, Dividend Rs 2.39 Per Share,10,06-Sep-18,-,08-Sep-18,20-Sep-18,2.39
NTPC,NTPC Limited,EQ, Interim Dividend - Rs 3.58 Per Share,10,06-Feb-19,07-Feb-19,-,-,3.58
NTPC,NTPC Limited,EQ, Dividend - Rs 2.50 Per Share,10,13-Aug-19,-,15-Aug-19,21-Aug-19,2.5
NTPC,NTPC Limited,EQ, Interim Dividend - Rs 0.50 Per Hsare,10,26-Mar-20,27-Mar-20,-,-,0.5
NTPC,NTPC Limited,EQ, Dividend - Rs 2.65  Per Share,10,13-Aug-20,14-Aug-20,-,-,2.65
NTPC,NTPC Limited,EQ, Interim Dividend - Rs 3 Per Share,10,11-Feb-21,12-Feb-21,-,-,3
NTPC,NTPC Limited,EQ, Dividend - Rs 3.15 Per Share,10,08-Sep-21,10-Sep-21,-,-,3.15
NTPC,NTPC Limited,EQ,Interim Dividend - Rs 4 Per Share,10,03-Feb-22,05-Feb-22,-,-,4
NTPC,NTPC Limited,EQ,Dividend - Rs 3 Per Share,10,10-Aug-22,11-Aug-22,-,-,3
NTPC,NTPC Limited,EQ,Interim Dividend - Rs 4.25 Per Share,10,03-Feb-23,04-Feb-23,-,-,4.25
NTPC,NTPC Limited,EQ,Dividend - Rs 3 Per Share,10,11-Aug-23,11-Aug-23,-,-,3
NTPC,NTPC Limited,EQ,Interim Dividend - Rs 2.25 Per Share,10,03-Nov-23,04-Nov-23,-,-,2.25
NTPC,NTPC Limited,EQ,Interim Dividend - Rs 2.25 Per Share,10,06-Feb-24,06-Feb-24,-,-,2.25
NTPC,NTPC Limited,EQ,Dividend - Rs 3.25 Per Share,10,07-Aug-24,07-Aug-24,-,-,3.25
ONGC,Oil & Natural Gas Corporation Limited,EQ,Agm/Dividend-200%,5,01-Sep-05,-,05-Sep-05,19-Sep-05,10
ONGC,Oil & Natural Gas Corporation Limited,EQ,Agm/Final Dividend-200%,5,06-Sep-06,-,08-Sep-06,19-Sep-06,10
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend-180%    Purpose Revised,5,27-Dec-06,28-Dec-06,-,-,9
ONGC,Oil & Natural Gas Corporation Limited,EQ,Agm/Final Dividend-130%,5,10-Sep-07,-,12-Sep-07,19-Sep-07,6.5
ONGC,Oil & Natural Gas Corporation Limited,EQ,Int Dividend-Rs.18 Per Shpurpose Revised,5,26-Dec-07,27-Dec-07,-,-,18
ONGC,Oil & Natural Gas Corporation Limited,EQ,Agm/Dividend - 140%,5,08-Sep-08,-,10-Sep-08,19-Sep-08,7
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend - 180%  Purpose Revised,5,23-Dec-08,24-Dec-08,-,-,9
ONGC,Oil & Natural Gas Corporation Limited,EQ,Annual General Meeting And Final Dividend Rs.15/- Per Share,5,09-Sep-10,-,14-Sep-10,23-Sep-10,15
ONGC,Oil & Natural Gas Corporation Limited,EQ,Special Interim Dividend-Rs.32/- Per Share (Purpose Revised),5,20-Dec-10,21-Dec-10,-,-,32
ONGC,Oil & Natural Gas Corporation Limited,EQ,Annual General Meeting And Dividend Re.0.75 Per Share,5,18-Aug-11,-,23-Aug-11,30-Aug-11,0.75
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend Rs.6.25 Per Share (Purpose Revised),5,06-Jan-12,09-Jan-12,-,-,6.25
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend Rs.1.50 Per Share (Purpose Revised),5,19-Mar-12,20-Mar-12,-,-,1.5
ONGC,Oil & Natural Gas Corporation Limited,EQ,Annual General Meeting/ Dividend Rs 2.00 Per Share,5,14-Sep-12,-,18-Sep-12,24-Sep-12,2
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend Of Rs.5/- Per Equity Share,5,24-Dec-12,26-Dec-12,-,-,5
ONGC,Oil & Natural Gas Corporation Limited,EQ,Second Interim Dividend Rs.4 Per Share (Purpose Revised),5,22-Mar-13,25-Mar-13,-,-,4
ONGC,Oil & Natural Gas Corporation Limited,EQ,Annual General Meeting / Dividend - Re 0.50 Per Share,5,17-Sep-13,-,19-Sep-13,25-Sep-13,0.5
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend Of Rs.5/- Per Equity Share,5,10-Dec-13,11-Dec-13,-,-,5
ONGC,Oil & Natural Gas Corporation Limited,EQ,Second Interim Dividend - Rs 4.25/- Per Share (Purpose Revised),5,27-Mar-14,29-Mar-14,-,-,4.25
ONGC,Oil & Natural Gas Corporation Limited,EQ,Annual General Meeting And Dividend Re.0.25 Per Share,5,11-Sep-14,-,13-Sep-14,19-Sep-14,0.25
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend - Rs 5/- Per Share (Purpose Revised),5,16-Dec-14,17-Dec-14,-,-,5
ONGC,Oil & Natural Gas Corporation Limited,EQ,Second Interim Dividend - Rs 4/- Per Share (Purpose Revised),5,24-Mar-15,25-Mar-15,-,-,4
ONGC,Oil & Natural Gas Corporation Limited,EQ, Annual General Meeting/ Dividend -  Re 0.50/- Per Share,5,07-Sep-15,-,09-Sep-15,15-Sep-15,0.5
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend -  Rs 4.50/- Per Share (Purpose Revised),5,10-Nov-15,13-Nov-15,-,-,4.5
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend - Re 0.75/- Per Share (Purpose Revised),5,16-Mar-16,17-Mar-16,-,-,0.75
ONGC,Oil & Natural Gas Corporation Limited,EQ, Annual General Meeting/Dividend - Rs 3.25 Per Share,5,31-Aug-16,-,02-Sep-16,08-Sep-16,3.25
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend Rs 4.50 Per Share (Purpose Revised),5,03-Nov-16,05-Nov-16,-,-,4.5
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend Rs 2.25 Per Share (Purpose Revised),5,07-Feb-17,08-Feb-17,-,-,2.25
ONGC,Oil & Natural Gas Corporation Limited,EQ, Annual General Meeting/Dividend - Re 0.80 Per Share,5,21-Sep-17,-,23-Sep-17,27-Sep-17,0.8
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend - Rs 3/- Per Share (Purpose Revised),5,03-Nov-17,06-Nov-17,-,-,3
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend - Rs 2.25 Per Share (Purpose Revised),5,13-Mar-18,14-Mar-18,-,-,2.25
ONGC,Oil & Natural Gas Corporation Limited,EQ, Dividend Rs 1.35 Per Share,5,19-Sep-18,21-Sep-18,-,-,1.35
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend - Rs 5.25 Per Sh,5,28-Feb-19,01-Mar-19,-,-,5.25
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend - Re 1 Per Sh,5,26-Mar-19,27-Mar-19,-,-,1
ONGC,Oil & Natural Gas Corporation Limited,EQ, Annual General Meeting/Dividend - Rs 0.75 Per Share,5,22-Aug-19,23-Aug-19,-,-,0.75
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend - Rs 5 Per Share,5,23-Mar-20,24-Mar-20,-,-,5
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend - Rs 1.75 Per Share,5,17-Feb-21,20-Feb-21,-,-,1.75
ONGC,Oil & Natural Gas Corporation Limited,EQ, Dividend - Rs 1.85 Per Share,5,08-Sep-21,10-Sep-21,-,-,1.85
ONGC,Oil & Natural Gas Corporation Limited,EQ, Interim Dividend - Rs 5.50 Per Share,5,22-Nov-21,23-Nov-21,-,-,5.5
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend - Rs 1.75 Per Share,5,21-Feb-22,22-Feb-22,-,-,1.75
ONGC,Oil & Natural Gas Corporation Limited,EQ,Dividend - Rs 3.25 Per Share,5,18-Aug-22,19-Aug-22,-,-,3.25
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend - Rs 6.75 Per Share,5,21-Nov-22,22-Nov-22,-,-,6.75
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend - Rs 4 Per Share,5,24-Feb-23,24-Feb-23,-,-,4
ONGC,Oil & Natural Gas Corporation Limited,EQ,Dividend - Re 0.50 Per Share,5,18-Aug-23,18-Aug-23,-,-,0.5
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend - Rs 5.75 Per Share,5,21-Nov-23,21-Nov-23,-,-,5.75
ONGC,Oil & Natural Gas Corporation Limited,EQ,Interim Dividend - Rs 4 Per Share,5,16-Feb-24,17-Feb-24,-,-,4
ONGC,Oil & Natural Gas Corporation Limited,EQ,Dividend - Rs 2.50 Per Share,5,23-Aug-24,23-Aug-24,-,-,2.5
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend - 5%    Purpose Revised,10,10-Mar-08,11-Mar-08,-,-,0.5
POWERGRID,Power Grid Corporation of India Limited,EQ,Agm/Dividend - 7%,10,01-Sep-08,-,03-Sep-08,18-Sep-08,0.7
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend - 5%    Purpose Revised,10,04-Feb-09,05-Feb-09,-,-,0.5
POWERGRID,Power Grid Corporation of India Limited,EQ,Dividend-Re.0.70 Pr Share,10,21-Aug-09,-,25-Aug-09,09-Sep-09,0.7
POWERGRID,Power Grid Corporation of India Limited,EQ,Annual General Meeting And Dividend Re.1/- Per Share,10,07-Sep-10,-,09-Sep-10,24-Sep-10,0.1
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend-Re.0.50 Per Share (Purpose Revised),10,11-Feb-11,14-Feb-11,-,-,0.5
POWERGRID,Power Grid Corporation of India Limited,EQ,Dividend-Rs.1.25 Per Share,10,06-Sep-11,-,08-Sep-11,19-Sep-11,1.25
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend Re.0.80 Per Share (Purpose Revised),10,13-Feb-12,14-Feb-12,-,-,0.8
POWERGRID,Power Grid Corporation of India Limited,EQ,Annual General Meeting/Dividend Re 1.31 Per Share,10,05-Sep-12,-,07-Sep-12,19-Sep-12,1.31
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend Rs 1.61 Per Share (Purpose Revised),10,15-Feb-13,19-Feb-13,-,-,1.61
POWERGRID,Power Grid Corporation of India Limited,EQ,Annual General Meeting / Dividend - Rs 1.14 Per Share,10,05-Sep-13,-,07-Sep-13,19-Sep-13,1.14
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend Rs.1.27 Per Share(Purpose Revised),10,04-Mar-14,05-Mar-14,-,-,1.27
POWERGRID,Power Grid Corporation of India Limited,EQ,Annual General Meeting / Final Dividend - Rs 1.31/- Per Share,10,04-Sep-14,-,06-Sep-14,18-Sep-14,1.31
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend - Re 0.69/- Per Share (Purpose Revised),10,09-Mar-15,10-Mar-15,-,-,0.69
POWERGRID,Power Grid Corporation of India Limited,EQ, Annual General Meeting/ Dividend -  Rs 1.31/- Per Share,10,07-Sep-15,-,09-Sep-15,15-Sep-15,1.31
POWERGRID,Power Grid Corporation of India Limited,EQ, Interim Dividend -  Re 0.80/- Per Share (Purpose Revised),10,03-Feb-16,04-Feb-16,-,-,0.8
POWERGRID,Power Grid Corporation of India Limited,EQ, Dividend - Rs 1.51 Per Share,10,08-Sep-16,-,10-Sep-16,16-Sep-16,1.51
POWERGRID,Power Grid Corporation of India Limited,EQ, Interim Dividend Re 1/- Per Share (Purpose Revised),10,16-Feb-17,17-Feb-17,-,-,1
POWERGRID,Power Grid Corporation of India Limited,EQ, Dividend - Rs 3.35 Per Share,10,11-Sep-17,-,13-Sep-17,19-Sep-17,3.35
POWERGRID,Power Grid Corporation of India Limited,EQ, Interim Dividend Rs 2.45 Per Share (Purpose Revised),10,08-Feb-18,09-Feb-18,-,-,2.45
POWERGRID,Power Grid Corporation of India Limited,EQ, Annual General Meeting/Dividend Rs 2.80 Per Share,10,10-Sep-18,-,12-Sep-18,18-Sep-18,2.8
POWERGRID,Power Grid Corporation of India Limited,EQ, Interim Dividend - Rs 5.83 Per Share,10,14-Mar-19,15-Mar-19,-,-,5.83
POWERGRID,Power Grid Corporation of India Limited,EQ, Annual General Meeting/Dividend - Rs 2.50 Per Share,10,19-Aug-19,-,21-Aug-19,27-Aug-19,2.5
POWERGRID,Power Grid Corporation of India Limited,EQ, Interim Dividend - Rs 5.96 Per Share,10,16-Mar-20,17-Mar-20,-,-,5.96
POWERGRID,Power Grid Corporation of India Limited,EQ, Annual General Meeting/Dividend - Rs 4.04 Per Share,10,02-Sep-20,-,04-Sep-20,22-Sep-20,4.04
POWERGRID,Power Grid Corporation of India Limited,EQ, Interim Dividend - Rs 5 Per Share,10,17-Dec-20,19-Dec-20,-,-,5
POWERGRID,Power Grid Corporation of India Limited,EQ, Interim Dividend - Rs 4 Per Share,10,08-Mar-21,09-Mar-21,-,-,4
POWERGRID,Power Grid Corporation of India Limited,EQ, Annual General Meeting/Dividend - Rs 3 Per Share,10,08-Sep-21,-,10-Sep-21,24-Sep-21,3
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend - Rs 4 Per Share/ Special Dividend - Rs 3 Per Share,10,22-Dec-21,23-Dec-21,-,-,4
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend - Rs 5.50 Per Share,10,16-Feb-22,17-Feb-22,-,-,5.5
POWERGRID,Power Grid Corporation of India Limited,EQ,Annual General Meeting/Dividend - Rs 2.25 Per Share,10,19-Aug-22,22-Aug-22,-,-,2.25
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend - Rs 5 Per Share,10,14-Nov-22,15-Nov-22,-,-,5
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend - Rs 5 Per Share,10,08-Feb-23,08-Feb-23,-,-,5
POWERGRID,Power Grid Corporation of India Limited,EQ,Dividend - Rs 4.75 Per Share,10,08-Aug-23,08-Aug-23,-,-,4.75
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend - Rs 4 Per Share,10,16-Nov-23,16-Nov-23,-,-,4
POWERGRID,Power Grid Corporation of India Limited,EQ,Interim Dividend - Rs 4.50 Per Share,10,15-Feb-24,15-Feb-24,-,-,4.5
POWERGRID,Power Grid Corporation of India Limited,EQ,Annual General Meeting/Dividend - Rs 2.75 Per Share,10,16-Aug-24,16-Aug-24,-,-,2.75
RELIANCE,Reliance Industries Limited,EQ,Dividend-Rs.7.5/- Per Sh.,10,12-May-05,-,14-May-05,21-May-05,7.5
RELIANCE,Reliance Industries Limited,EQ,Dividend-Rs.10/- Per Sh,10,01-Jun-06,-,03-Jun-06,10-Jun-06,10
RELIANCE,Reliance Industries Limited,EQ,Dividend-Rs.13 Per Share,10,08-May-08,-,10-May-08,17-May-08,13
RELIANCE,Reliance Industries Limited,EQ,Dividend Rs 7 Per Share,10,10-May-10,-,12-May-10,19-May-10,7
RELIANCE,Reliance Industries Limited,EQ,Dividend-Rs.8/- Per Share,10,05-May-11,-,09-May-11,14-May-11,8
RELIANCE,Reliance Industries Limited,EQ,Annual General Meeting And Dividend Rs.8.50 Per Share,10,31-May-12,-,02-Jun-12,07-Jun-12,8.5
RELIANCE,Reliance Industries Limited,EQ,Annual General Meeting/ Dividend Rs. 9 Per Equity Share,10,10-May-13,-,14-May-13,18-May-13,9
RELIANCE,Reliance Industries Limited,EQ,Dividend Rs. 9.50 Per Equity Share,10,16-May-14,-,20-May-14,23-May-14,9.5
RELIANCE,Reliance Industries Limited,EQ,Dividend - Rs 10/- Per Share,10,08-May-15,-,12-May-15,15-May-15,10
RELIANCE,Reliance Industries Limited,EQ, Interim Dividend - Rs 10.50/- Per Share (Purpose Revised),10,17-Mar-16,18-Mar-16,-,-,10.5
RELIANCE,Reliance Industries Limited,EQ, Dividend -  Rs 11/- Per Share,10,13-Jul-17,14-Jul-17,-,-,11
RELIANCE,Reliance Industries Limited,EQ, Dividend- Rs 6 Per Share,10,27-Jun-18,28-Jun-18,-,-,6
RELIANCE,Reliance Industries Limited,EQ, Annual General Meeting/Dividend - Rs 6.50 Per Share,10,02-Aug-19,05-Aug-19,-,-,6.5
