"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"PUNJLLOYD","Punj Lloyd Limited","EQ","Agm/Dividend-15%","2","18-Jul-2007","-","20-Jul-2007","27-Jul-2007"
"PRICOL","Pricol Limited","EQ","Agm/Dividend-100%","1","18-Jul-2007","-","20-Jul-2007","03-Aug-2007"
"AZTECSOFT","Aztecsoft Limited","EQ","Agm/Dividend-30%","3","18-Jul-2007","-","20-Jul-2007","24-Jul-2007"
"BASF","BASF India Limited","EQ","Agm/Dividend-70%","10","18-Jul-2007","-","20-Jul-2007","31-Jul-2007"
"COLGATE","Colgate Palmolive India Limited","EQ","Agm/Special Dividend- 20%","10","18-Jul-2007","-","20-Jul-2007","27-Jul-2007"
"REDINGTON","Redington Limited","EQ","Agm/Dividend-25%","2","18-Jul-2007","-","20-Jul-2007","26-Jul-2007"
"PAEL","PAE Limited","EQ","Agm/Dividend-10%","10","18-Jul-2007","-","20-Jul-2007","30-Jul-2007"
"SMARTLINK","Smartlink Holdings Limited","EQ","Dividend-100%","2","18-Jul-2007","-","20-Jul-2007","26-Jul-2007"
"RAMCOIND","Ramco Industries Limited","EQ","Agm/Final Dividend-50%","1","18-Jul-2007","-","20-Jul-2007","27-Jul-2007"
"GTNIND","GTN Industries Limited","EQ","Agm/Dividend-9%","10","19-Jul-2007","-","22-Jul-2007","27-Jul-2007"
"BANCOINDIA","Banco Products (I) Limited","EQ","Dividend-15%","2","19-Jul-2007","-","21-Jul-2007","28-Jul-2007"
"BHARATFORG","Bharat Forge Limited","EQ","Dividend-175%","2","19-Jul-2007","-","21-Jul-2007","24-Jul-2007"
"CUMMINSIND","Cummins India Limited","EQ","Agm/Final Dividend-100%","2","19-Jul-2007","-","21-Jul-2007","26-Jul-2007"
"EXCELCROP","Excel Crop Care Limited","EQ","Agm/Dividend-75%","5","19-Jul-2007","-","21-Jul-2007","30-Jul-2007"
"TAJGVK","Taj GVK Hotels & Resorts Limited","EQ","Agm/Dividend-150%","2","19-Jul-2007","-","23-Jul-2007","26-Jul-2007"
"GHCL","GHCL Limited","EQ","Agm/Dividend - 27%","10","19-Jul-2007","-","23-Jul-2007","30-Jul-2007"
"SHREEASHTA","Shree Ashtavinayak Cine Vision Limited","EQ","Agm/Dividend-12%","1","19-Jul-2007","-","23-Jul-2007","25-Jul-2007"
"GICHSGFIN","GIC Housing Finance Limited","EQ","Agm/Dividend-30%","10","19-Jul-2007","-","21-Jul-2007","31-Jul-2007"
"EVERESTIND","Everest Industries Limited","EQ","Agm/Dividend - 40%","10","19-Jul-2007","-","23-Jul-2007","27-Jul-2007"
"SUBEX","Subex Limited","EQ","Agm/Dividend - 20%","10","19-Jul-2007","-","23-Jul-2007","26-Jul-2007"
"INDIANHUME","Indian Hume Pipe Company Limited","EQ","Agm/Dividend-60%","2","19-Jul-2007","-","23-Jul-2007","30-Jul-2007"
"HIRECT","Hind Rectifiers Limited","EQ","Agm/Dividend-100%","2","20-Jul-2007","-","24-Jul-2007","28-Jul-2007"
"GOACARBON","Goa Carbon Limited","EQ","Dividend-Rs.1.50/- Per Sh","10","20-Jul-2007","-","24-Jul-2007","27-Jul-2007"
"TCI","Transport Corporation of India Limited","EQ","Final Dividend-15%","2","20-Jul-2007","-","24-Jul-2007","25-Jul-2007"
"UNITECH","Unitech Limited","EQ","Agm/Dividend-25%","2","20-Jul-2007","-","24-Jul-2007","31-Jul-2007"
"TFL","Transwarranty Finance Limited","EQ","Agm/Dividend-10%","10","23-Jul-2007","-","25-Jul-2007","01-Aug-2007"
"ICRA","ICRA Limited","EQ","Agm/Dividend-45%","10","23-Jul-2007","-","25-Jul-2007","26-Jul-2007"
"RAINCALCIN","Rain Calcining Limited","EQ","Agm/Dividend-10%","10","23-Jul-2007","-","25-Jul-2007","01-Aug-2007"
"KKCL","Kewal Kiran Clothing Limited","EQ","Agm/Dividend-25%","10","23-Jul-2007","-","25-Jul-2007","07-Aug-2007"
"MOTHERSON","Samvardhana Motherson International Limited","EQ","Agm/Dividend-150%","1","23-Jul-2007","-","25-Jul-2007","30-Jul-2007"
"JPASSOCIAT","Jaiprakash Associates Limited","EQ","1st Interim Dividend-15% Purpose Revised","2","23-Jul-2007","24-Jul-2007","-","-"
"BLUESTARCO","Blue Star Limited","EQ","Agm/Dividend - 30%","2","23-Jul-2007","-","25-Jul-2007","01-Aug-2007"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","EQ","Agm/Dividend-40%","2","23-Jul-2007","-","25-Jul-2007","30-Jul-2007"
"NORTHGATE","Northgate Technologies Limited","EQ","Agm/Final Dividend-40%","10","23-Jul-2007","-","25-Jul-2007","01-Aug-2007"
"ALLDIGI","Alldigi Tech Limited","EQ","Agm/Dividend-50%","10","23-Jul-2007","-","25-Jul-2007","27-Jul-2007"
"ESSDEE","Ess Dee Aluminium Limited","EQ","Agm/Dividend-20%","10","23-Jul-2007","-","25-Jul-2007","30-Jul-2007"
"HTMEDIA","HT Media Limited","EQ","Agm/Dividend - 15%","2","24-Jul-2007","-","26-Jul-2007","04-Aug-2007"
"PRECOT","Precot Limited","EQ","Dividend-50%","10","24-Jul-2007","-","26-Jul-2007","10-Aug-2007"
"SUPRAJIT","Suprajit Engineering Limited","EQ","Agm/Final Dividend-30%","1","26-Jul-2007","-","28-Jul-2007","31-Jul-2007"
"DISHMAN","Dishman Pharmaceuticals and Chemicals Limited","EQ","Agm/Dividend-50%","2","26-Jul-2007","-","28-Jul-2007","07-Aug-2007"
"PRSMJOHNSN","Prism Johnson Limited","EQ","Agm/Dividend-10%","10","27-Jul-2007","-","31-Jul-2007","07-Aug-2007"
"MARICO","Marico Limited","EQ","Interim Dividend-13.5%   Purpose Revised","1","30-Jul-2007","31-Jul-2007","-","-"
"HERITGFOOD","Heritage Foods Limited","EQ","Agm/Dividend-30%","5","30-Jul-2007","-","01-Aug-2007","08-Aug-2007"
"ABCIL","Aditya Birla Chemicals (India) Limited","EQ","Agm/Dividend-15%","10","30-Jul-2007","-","01-Aug-2007","11-Aug-2007"
"PARSVNATH","Parsvnath Developers Limited","EQ","Agm/Dividend-25%","5","30-Jul-2007","-","01-Aug-2007","10-Aug-2007"
"ELGIRUBBER","Elgi Rubber Company Limited","EQ","Agm/Dividend-35%","1","30-Jul-2007","-","01-Aug-2007","11-Aug-2007"
"CYBERMEDIA","Cyber Media (India) Limited","EQ","Agm/Dividend-10%","10","30-Jul-2007","-","01-Aug-2007","08-Aug-2007"
"APARINDS","Apar Industries Limited","EQ","Agm/Dividend-Rs.2 Per Sh","10","30-Jul-2007","-","01-Aug-2007","09-Aug-2007"
"ARE&M","Amara Raja Energy & Mobility Limited","EQ","Agm/Dividend-35%","1","31-Jul-2007","-","02-Aug-2007","14-Aug-2007"
"SIYSIL","Siyaram Silk Mills Limited","EQ","Agm/Dividend-50%","2","31-Jul-2007","-","02-Aug-2007","11-Aug-2007"
"ROHLTD","Royal Orchid Hotels Limited","EQ","Agm/Dividend-60%","10","02-Aug-2007","-","06-Aug-2007","08-Aug-2007"
"INDIANCARD","Indian Card Clothing Company Limited","EQ","Agm/Dividend-25%","10","02-Aug-2007","-","04-Aug-2007","11-Aug-2007"
"VIMTALABS","Vimta Labs Limited","EQ","Agm/Dividend-40%","2","02-Aug-2007","-","06-Aug-2007","09-Aug-2007"
"JSL","Jindal Stainless Limited","EQ","Agm/Dividend-20%","2","02-Aug-2007","-","04-Aug-2007","15-Aug-2007"
"ACE","Action Construction Equipment Limited","EQ","Agm/Final Dividend-30%","2","02-Aug-2007","-","04-Aug-2007","08-Aug-2007"
"HEXAWARE","Hexaware Technologies Limited","EQ","Interim Dividend-40%","2","02-Aug-2007","03-Aug-2007","-","-"
"SOBHA","Sobha Limited","EQ","Agm/Dividend-55%","10","02-Aug-2007","-","04-Aug-2007","13-Aug-2007"
"ZENITHINFO","Zenith Infotech Limited","EQ","Agm/Dividend-15%         Purpose Revised","10","02-Aug-2007","-","04-Aug-2007","08-Aug-2007"
"BANSWRAS","Banswara Syntex Limited","EQ","Agm/Dividend-20%","5","02-Aug-2007","-","04-Aug-2007","08-Aug-2007"
"KCP","KCP Limited","EQ","Agm/Interim Dividend-25% Purpose Revised","1","03-Aug-2007","-","07-Aug-2007","13-Aug-2007"
"EMCO","Emco Limited","EQ","Dividend-Rs.5/- Per Sh","2","08-Aug-2007","-","10-Aug-2007","18-Aug-2007"
"SUPERSPIN","Super Spinning Mills Limited","EQ","Agm/Dividend-50%","1","08-Aug-2007","-","10-Aug-2007","23-Aug-2007"
"PLASTIBLEN","Plastiblends India Limited","EQ","Agm/Dividend-65%","5","08-Aug-2007","-","10-Aug-2007","17-Aug-2007"
"SAIL","Steel Authority of India Limited","EQ","Agm/Dividend-15%","10","08-Aug-2007","-","10-Aug-2007","29-Aug-2007"
"KABRAEXTRU","Kabra Extrusion Technik Limited","EQ","Agm/Dividend-45%","5","08-Aug-2007","-","10-Aug-2007","17-Aug-2007"
"ZEEL","Zee Entertainment Enterprises Limited","EQ","Agm/Dividend-150%","1","08-Aug-2007","-","10-Aug-2007","17-Aug-2007"
"CONCOR","Container Corporation of India Limited","EQ","Agm/Dividend-110%","5","08-Aug-2007","-","10-Aug-2007","22-Aug-2007"
"GOKEX","Gokaldas Exports Limited","EQ","Agm/Dividend-40%","5","08-Aug-2007","-","10-Aug-2007","17-Aug-2007"
"ABAN","Aban Offshore Limited","EQ","Dividend-150%","2","08-Aug-2007","-","10-Aug-2007","16-Aug-2007"
"ALLCARGO","Allcargo Logistics Limited","EQ","Interim Dividend-20%","2","09-Aug-2007","10-Aug-2007","-","-"
"NOCIL","NOCIL Limited","EQ","Agm/Dividend-5%","10","09-Aug-2007","-","11-Aug-2007","27-Aug-2007"
"NILKAMAL","Nilkamal Limited","EQ","Agm/Dividend-Rs.3 Per Sh","10","09-Aug-2007","-","11-Aug-2007","18-Aug-2007"
"SUDARSCHEM","Sudarshan Chemical Industries Limited","EQ","Agm/Dividend-25%","2","09-Aug-2007","-","11-Aug-2007","17-Aug-2007"
"SHRIRAMCIT","Shriram City Union Finance Limited","EQ","Agm/Final Dividend-20%","10","10-Aug-2007","-","14-Aug-2007","17-Aug-2007"
"SHRIRAMFIN","Shriram Finance Limited","EQ","Agm/Final Dividend-20%","10","10-Aug-2007","-","14-Aug-2007","17-Aug-2007"
"SREINFRA","SREI Infrastructure Finance Limited","EQ","Agm/Dividend-10%","10","13-Aug-2007","-","16-Aug-2007","24-Aug-2007"
"BHARATIDIL","Bharati Defence and Infrastructure Limited","EQ","Dividend-Rs.3/- Per Sh","10","13-Aug-2007","-","16-Aug-2007","30-Aug-2007"
"ALEMBICLTD","Alembic Limited","EQ","Dividend-50%","2","13-Aug-2007","-","16-Aug-2007","30-Aug-2007"
"DCHL","Deccan Chronicle Holdings Limited","EQ","Interim Dividend-50%","2","13-Aug-2007","14-Aug-2007","-","-"
"CALSOFT","California Software Company Limited","EQ","Agm/Dividend-7.5%","10","13-Aug-2007","-","16-Aug-2007","22-Aug-2007"
"AROGRANITE","Aro Granite Industries Limited","EQ","Agm/Dividend-20%","10","14-Aug-2007","-","17-Aug-2007","22-Aug-2007"
"MANALIPETC","Manali Petrochemicals Limited","EQ","Agm/Dividend-10%","5","14-Aug-2007","-","17-Aug-2007","01-Sep-2007"
"AMJLAND","Amj Land Holdings Limited","EQ","Dividend-Rs.1.20 Per Sh","2","14-Aug-2007","-","17-Aug-2007","01-Sep-2007"
"GNFC","Gujarat Narmada Valley Fertilizers and Chemicals Limited","EQ","Dividend-Rs.4.25/- Per Sh","10","14-Aug-2007","-","17-Aug-2007","24-Aug-2007"
"FEDERALBNK","The Federal Bank  Limited","EQ","Agm/Dividend-40%","2","16-Aug-2007","-","21-Aug-2007","22-Aug-2007"
"ORBITCORP","Orbit Corporation Limited","EQ","Interim Dividend-15%","10","16-Aug-2007","17-Aug-2007","-","-"
"GAIL","GAIL (India) Limited","EQ","Agm/Final Dividend-20%","10","16-Aug-2007","-","20-Aug-2007","03-Sep-2007"
"NLCINDIA","NLC India Limited","EQ","Agm/Dividend-12%","10","16-Aug-2007","-","18-Aug-2007","03-Sep-2007"
"BLBLIMITED","BLB Limited","EQ","Interim Dividend-10%","1","16-Aug-2007","17-Aug-2007","-","-"
"PUNJABCHEM","Punjab Chemicals & Crop Protection Limited","EQ","Agm/Dividend-25%","10","16-Aug-2007","-","21-Aug-2007","30-Aug-2007"
"HDIL","Housing Development and Infrastructure Limited","EQ","Interim Dividend-20%","10","16-Aug-2007","17-Aug-2007","-","-"
"63MOONS","63 moons technologies limited","EQ","1st Interim Dividend-50%","2","16-Aug-2007","17-Aug-2007","-","-"
"INDIAGLYCO","India Glycols Limited","EQ","Agm/Dividend-30%","10","16-Aug-2007","-","18-Aug-2007","25-Aug-2007"
"AIAENG","AIA Engineering Limited","EQ","Agm/Dividend-35%","2","16-Aug-2007","-","18-Aug-2007","31-Aug-2007"
"IFGLREFRAC","IFGL Refractories Limited","EQ","Agm/Dividend-17.5%","10","16-Aug-2007","-","21-Aug-2007","24-Aug-2007"
"BAGFILMS","B.A.G Films and Media Limited","EQ","Agm/Final Dividend-10%","2","16-Aug-2007","-","20-Aug-2007","27-Aug-2007"
"TIDEWATER","Tide Water Oil Company (India) Limited","EQ","Agm/Final Dividend-50%","2","16-Aug-2007","-","21-Aug-2007","27-Aug-2007"
"PEARLGLOBL","Pearl Global Limited","EQ","Agm/Dividend-20%","10","16-Aug-2007","-","20-Aug-2007","27-Aug-2007"
"TECHNOELEC","Techno Electric and Engineering Company Limited","EQ","Agm/Dividend-25%","2","16-Aug-2007","-","21-Aug-2007","25-Aug-2007"
"JMTAUTOLTD","JMT Auto Limited","EQ","Agm/Dividend-10%","1","16-Aug-2007","-","18-Aug-2007","25-Aug-2007"
"SHRENUJ","Shrenuj & Company Limited","EQ","Agm/Dividend-40%","2","16-Aug-2007","-","18-Aug-2007","28-Aug-2007"
"WYETH","Wyeth Limited","EQ","Agm/Dividend-300%","10","17-Aug-2007","-","22-Aug-2007","31-Aug-2007"
"HINDPETRO","Hindustan Petroleum Corporation Limited","EQ","Agm/Final Dividend-120%","10","17-Aug-2007","-","22-Aug-2007","06-Sep-2007"
"VALECHAENG","Valecha Engineering Limited","EQ","Agm/Dividend-10%","10","17-Aug-2007","-","22-Aug-2007","03-Sep-2007"
"PITTIENG","Pitti Engineering Limited","EQ","Agm/Dividend-20%","5","21-Aug-2007","-","23-Aug-2007","24-Aug-2007"
"OMAXAUTO","Omax Autos Limited","EQ","Agm/Dividend-22.50%      Bc End Date Revised","10","21-Aug-2007","-","23-Aug-2007","03-Sep-2007"
"AICHAMP","AI Champdany Industries Limited","EQ","Agm/Dividend-10%","5","21-Aug-2007","-","23-Aug-2007","31-Aug-2007"
"UNITY","Unity Infraprojects Limited","EQ","Agm/Dividend-30%","2","21-Aug-2007","-","23-Aug-2007","30-Aug-2007"
"PRIMESECU","Prime Securities Limited","EQ","Agm/Dividend-30%","5","22-Aug-2007","-","24-Aug-2007","30-Aug-2007"
"TNPL","Tamil Nadu Newsprint & Papers Limited","EQ","Final Dividend-25%","10","22-Aug-2007","-","24-Aug-2007","31-Aug-2007"
"LAOPALA","La Opala RG Limited","EQ","Agm/Dividend-15%","2","23-Aug-2007","-","26-Aug-2007","04-Sep-2007"
"GODFRYPHLP","Godfrey Phillips India Limited","EQ","Dividend-Rs.25/- Per Sh","2","23-Aug-2007","-","27-Aug-2007","30-Aug-2007"
"SHIVAMAUTO","Shivam Autotech Limited","EQ","Agm/Dividend-25%","2","23-Aug-2007","-","25-Aug-2007","29-Aug-2007"
"AUTOIND","Autoline Industries Limited","EQ","Agm/Final Dividend-20%","10","23-Aug-2007","-","25-Aug-2007","01-Sep-2007"
"ASAL","Automotive Stampings and Assemblies Limited","EQ","Agm/Dividend-15%","10","23-Aug-2007","-","25-Aug-2007","28-Aug-2007"
"SATYAMCOMP","Satyam Computer Services Limited","EQ","Agm/Final Dividend-125%","2","23-Aug-2007","-","27-Aug-2007","30-Aug-2007"
"MMFL","MM Forgings Limited","EQ","Agm/Dividend-30%","10","23-Aug-2007","-","25-Aug-2007","27-Aug-2007"
"CHENNPETRO","Chennai Petroleum Corporation Limited","EQ","Agm/Dividend-120%        Bc Revised","10","24-Aug-2007","-","28-Aug-2007","10-Sep-2007"
"HINDDORROL","Hindustan Dorr-Oliver Limited","EQ","Agm/Dividend-25%","2","24-Aug-2007","-","28-Aug-2007","31-Aug-2007"
"POONAWALLA","Poonawalla Fincorp Limited","EQ","Agm/Dividend-20%","2","24-Aug-2007","-","28-Aug-2007","04-Sep-2007"
"IVC","IL&FS Investment Managers Limited","EQ","Agm/Dividend-40%","2","24-Aug-2007","-","28-Aug-2007","30-Aug-2007"
"PAGEIND","Page Industries Limited","EQ","Interim Dividend-60%     Purpose Revised","10","27-Aug-2007","28-Aug-2007","-","-"
"HUBTOWN","Hubtown Limited","EQ","Agm/Dividend-15%","10","27-Aug-2007","-","29-Aug-2007","06-Sep-2007"
"MADHUCON","Madhucon Projects Limited","EQ","Agm/Dividend-30%","1","28-Aug-2007","-","30-Aug-2007","01-Sep-2007"
"JMFINANCIL","JM Financial Limited","EQ","Dividend-50%","1","28-Aug-2007","-","30-Aug-2007","06-Sep-2007"
"IMPAL","India Motor Parts and Accessories Limited","EQ","Agm/Final Dividend-20%","10","28-Aug-2007","-","30-Aug-2007","07-Sep-2007"
"DOLPHINOFF","Dolphin Offshore Enterprises (India) Limited","EQ","Agm/Dividend-25%","10","29-Aug-2007","-","31-Aug-2007","07-Sep-2007"
"BHEL","Bharat Heavy Electricals Limited","EQ","Agm/Final Dividend-60%","2","30-Aug-2007","-","03-Sep-2007","17-Sep-2007"
"JBFIND","JBF Industries Limited","EQ","Agm/Dividend-22.50%","10","30-Aug-2007","-","03-Sep-2007","07-Sep-2007"
"VARDMNPOLY","Vardhman Polytex Limited","EQ","Agm/Final Dividend-7%","1","30-Aug-2007","-","01-Sep-2007","11-Sep-2007"
"HELIOSMATH","Helios And Matheson Information Technology Limited","EQ","Agm/Dividend-15%","10","30-Aug-2007","-","03-Sep-2007","26-Sep-2007"
"BALAMINES","Balaji Amines Limited","EQ","Agm/Dividend-15%         Purpose Revised","2","30-Aug-2007","-","01-Sep-2007","06-Sep-2007"
"TIIL","Technocraft Industries (India) Limited","EQ","Dividend-15%","10","30-Aug-2007","-","01-Sep-2007","07-Sep-2007"
"PNC","Pritish Nandy Communications Limited","EQ","Agm/Dividend-10%","10","30-Aug-2007","-","01-Sep-2007","05-Sep-2007"
"ADHUNIK","Adhunik Metaliks Limited","EQ","Agm/Dividend-10%","10","30-Aug-2007","-","01-Sep-2007","14-Sep-2007"
"CINEMAX","Cinemax India Limited","EQ","Dividend-Re.0.22 Per Sh","10","30-Aug-2007","-","01-Sep-2007","07-Sep-2007"
"GUJALKALI","Gujarat Alkalies and Chemicals Limited","EQ","Agm/Final Dividend-10%","10","30-Aug-2007","-","01-Sep-2007","21-Sep-2007"
"KERNEX","Kernex Microsystems (India) Limited","EQ","Agm/Dividend-10%","10","30-Aug-2007","-","03-Sep-2007","06-Sep-2007"
"NTPC","NTPC Limited","EQ","Agm/Final Dividend-8%","10","30-Aug-2007","-","01-Sep-2007","12-Sep-2007"
"SGFL","Shree Ganesh Forgings Limited","EQ","Agm/Dividend-10%         Bc Dates Revised","10","30-Aug-2007","-","01-Sep-2007","12-Sep-2007"
"TVSSRICHAK","TVS Srichakra Limited","EQ","Agm/Dividend-25%","10","30-Aug-2007","-","01-Sep-2007","14-Sep-2007"
"UCAL","UCAL LIMITED","EQ","Agm/Dividend-10%","10","31-Aug-2007","-","04-Sep-2007","14-Sep-2007"
"EDUCOMP","Educomp Solutions Limited","EQ","Agm/Final Dividend-20%   Bc Start Date Revised","2","31-Aug-2007","-","04-Sep-2007","13-Sep-2007"
"INDUSINDBK","IndusInd Bank Limited","EQ","Agm/Dividend-6%          Purpose Revised","10","31-Aug-2007","-","04-Sep-2007","18-Sep-2007"
"NAHARPOLY","Nahar Poly Films Limited","EQ","Dividend-15%","5","03-Sep-2007","-","05-Sep-2007","10-Sep-2007"
"MBECL","Mcnally Bharat Engineering Company Limited","EQ","Agm/Dividend - 10%","10","03-Sep-2007","-","05-Sep-2007","10-Sep-2007"
"AGI","AGI Greenpac Limited","EQ","Agm/Final Dividend-50%","2","03-Sep-2007","-","05-Sep-2007","15-Sep-2007"
"LUMAXAUTO","Lumax Automotive Systems Limited","EQ","Agm/Dividend-12%         Purpose Revised","10","03-Sep-2007","-","05-Sep-2007","25-Sep-2007"
"VOLTAMP","Voltamp Transformers Limited","EQ","Dividend-80%","10","03-Sep-2007","-","05-Sep-2007","14-Sep-2007"
"AMDIND","AMD Industries Limited","EQ","Final Dividend-5%","10","04-Sep-2007","-","06-Sep-2007","10-Sep-2007"
"IGL","Indraprastha Gas Limited","EQ","Agm/Dividend-30%","2","04-Sep-2007","-","06-Sep-2007","12-Sep-2007"
"BPCL","Bharat Petroleum Corporation Limited","EQ","Agm/Final Dividend-100%","10","04-Sep-2007","-","06-Sep-2007","19-Sep-2007"
"SOTL","Savita Oil Technologies Limited","EQ","Agm/Final Dividend-25%","2","04-Sep-2007","-","06-Sep-2007","12-Sep-2007"
"CRANESSOFT","Cranes Software International Limited","EQ","Agm/Dividend-50%","2","04-Sep-2007","-","06-Sep-2007","13-Sep-2007"
"RKFORGE","Ramkrishna Forgings Limited","EQ","Agm/Dividend-10%","2","05-Sep-2007","-","07-Sep-2007","15-Sep-2007"
"ENGINERSIN","Engineers India Limited","EQ","Agm/Final Dividend-60%","5","05-Sep-2007","-","07-Sep-2007","17-Sep-2007"
"HITECHGEAR","The Hi-Tech Gears Limited","EQ","Agm/Final Dividend-10%","10","05-Sep-2007","-","07-Sep-2007","17-Sep-2007"
"SKMEGGPROD","SKM Egg Products Export (India) Limited","EQ","Agm/Dividend-5%","10","05-Sep-2007","-","07-Sep-2007","11-Sep-2007"
"SIRPAPER","The Sirpur Paper Mills Limited","EQ","Agm/Dividend-35%","10","05-Sep-2007","-","07-Sep-2007","13-Sep-2007"
"MAHLIFE","Mahindra Lifespace Developers Limited","EQ","Agm/Dividend-15%         Purpose Revised","10","06-Sep-2007","-","10-Sep-2007","17-Sep-2007"
"GSFC","Gujarat State Fertilizers & Chemicals Limited","EQ","Agm/Dividend-45%","2","06-Sep-2007","-","08-Sep-2007","21-Sep-2007"
"ZENITHSTL","Zenith Steel Pipes & Industries Limited","EQ","Agm/Dividend-6%          Bc Dates Revised","10","06-Sep-2007","-","10-Sep-2007","14-Sep-2007"
"CREWBOS","Crew B.O.S. Products Limited","EQ","Agm/Dividend-7.5%","10","06-Sep-2007","-","10-Sep-2007","17-Sep-2007"
"CLASSIC","Classic Diamonds (India) Limited","EQ","Agm/Dividend-25%","2","06-Sep-2007","-","10-Sep-2007","17-Sep-2007"
"MANINDS","Man Industries (India) Limited","EQ","Agm/Dividend-30%","5","06-Sep-2007","-","10-Sep-2007","14-Sep-2007"
"SUNFLAG","Sunflag Iron And Steel Company Limited","EQ","Agm/Dividend-2.50%","10","06-Sep-2007","-","08-Sep-2007","25-Sep-2007"
"KEI","KEI Industries Limited","EQ","Agm/Dividend-25%","2","06-Sep-2007","-","09-Sep-2007","13-Sep-2007"
"PROVOGUE","Provogue (India) Limited","EQ","Agm/Dividend-15%","2","06-Sep-2007","-","08-Sep-2007","14-Sep-2007"
"GAEL","Gujarat Ambuja Exports Limited","EQ","Agm/Dividend-18%","1","06-Sep-2007","-","10-Sep-2007","25-Sep-2007"
"GITANJALI","Gitanjali Gems Limited","EQ","Agm/Dividend-15%","10","06-Sep-2007","-","08-Sep-2007","20-Sep-2007"
"HSCL","Himadri Speciality Chemical Limited","EQ","Agm/Dividend-50%","1","06-Sep-2007","-","08-Sep-2007","18-Sep-2007"
"POLYPLEX","Polyplex Corporation Limited","EQ","Agm/Final Dividend-40%","10","06-Sep-2007","-","08-Sep-2007","15-Sep-2007"
"SHAHALLOYS","Shah Alloys Limited","EQ","Agm/Dividend-10%","10","06-Sep-2007","-","10-Sep-2007","24-Sep-2007"
"JINDALSTEL","Jindal Steel & Power Limited","EQ","Agm/Dividend-240%","1","06-Sep-2007","-","10-Sep-2007","15-Sep-2007"
"LGBROS","LG Balakrishnan & Bros Limited","EQ","Dividend-50%","1","06-Sep-2007","-","10-Sep-2007","24-Sep-2007"
"BEL","Bharat Electronics Limited","EQ","Agm/Final Dividend-140%","1","07-Sep-2007","-","11-Sep-2007","20-Sep-2007"
"INDRAMEDCO","Indraprastha Medical Corporation Limited","EQ","Agm/Dividend-12.5%","10","07-Sep-2007","-","11-Sep-2007","21-Sep-2007"
"PFC","Power Finance Corporation Limited","EQ","Agm/Final Dividend-10%","10","07-Sep-2007","-","11-Sep-2007","25-Sep-2007"
"GEMINI","Gemini Communication Limited","EQ","Agm/Dividend-20%","1","07-Sep-2007","-","11-Sep-2007","14-Sep-2007"
"GTOFFSHORE","GOL Offshore Limited","EQ","Interim Dividend-80%     Purpose Revised","10","07-Sep-2007","10-Sep-2007","-","-"
"SANDESH","The Sandesh Limited","EQ","Agm/Dividend - 25%","10","07-Sep-2007","-","11-Sep-2007","20-Sep-2007"
"BALPHARMA","Bal Pharma Limited","EQ","Agm/Dividend-7.5%","10","07-Sep-2007","-","11-Sep-2007","20-Sep-2007"
"ORIENTBELL","Orient Bell Limited","EQ","Agm/Dividend-10%","10","10-Sep-2007","-","12-Sep-2007","17-Sep-2007"
"GSPL","Gujarat State Petronet Limited","EQ","Agm/Dividend-5%","10","10-Sep-2007","-","12-Sep-2007","21-Sep-2007"
"SUPREMETEX","Supreme Tex Mart Limited","EQ","Agm/Final Dividend-10%","5","10-Sep-2007","-","12-Sep-2007","15-Sep-2007"
"IOC","Indian Oil Corporation Limited","EQ","Agm/Final Dividend-130%","10","10-Sep-2007","-","12-Sep-2007","24-Sep-2007"
"SIMPLEXINF","Simplex Infrastructures Limited","EQ","Dividend-80%","2","10-Sep-2007","-","12-Sep-2007","19-Sep-2007"
"ONGC","Oil & Natural Gas Corporation Limited","EQ","Agm/Final Dividend-130%","5","10-Sep-2007","-","12-Sep-2007","19-Sep-2007"
"ANSALAPI","Ansal Properties & Infrastructure Limited","EQ","Agm/Final Dividend-10%","5","11-Sep-2007","-","13-Sep-2007","22-Sep-2007"
"SURYAROSNI","Surya Roshni Limited","EQ","Agm/Dividend-15%","5","11-Sep-2007","-","13-Sep-2007","18-Sep-2007"
"PARACABLES","Paramount Communications Limited","EQ","Agm/Dividend-20%","2","11-Sep-2007","-","13-Sep-2007","17-Sep-2007"
"NFL","National Fertilizers Limited","EQ","Agm/Dividend-10.77%","10","11-Sep-2007","-","13-Sep-2007","27-Sep-2007"
"RAMSARUP","Ramsarup Industries Limited","EQ","Agm/Dividend-5%","10","12-Sep-2007","-","14-Sep-2007","20-Sep-2007"
"TFCILTD","Tourism Finance Corporation of India Limited","EQ","Dividend-5% / Ann Bk Clos","10","12-Sep-2007","-","14-Sep-2007","21-Sep-2007"
"CONSOFINVT","Consolidated Finvest & Holdings Limited","EQ","Agm/Dividend-5%          Purpose Revised","10","12-Sep-2007","-","14-Sep-2007","18-Sep-2007"
"JINDALPHOT","Jindal Photo Limited","EQ","Agm/Final Dividend-10%   Purpose Revised","10","12-Sep-2007","-","14-Sep-2007","18-Sep-2007"
"SOLARINDS","Solar Industries India Limited","EQ","Agm/Dividend-15%","2","12-Sep-2007","-","14-Sep-2007","22-Sep-2007"
"MERCATOR","Mercator Limited","EQ","Dividend-100%","1","12-Sep-2007","-","14-Sep-2007","26-Sep-2007"
